Supplier,CreatedOn,CompletedDate,Time_To_Complete,Total,Guid,SupplierCode,SupplierName
"{'Guid': '0871166d-a9b7-439c-afdf-3f67c82ba5c4', 'SupplierCode': 'DESIGN HARDWOOD PRODUCTS, INC.', 'SupplierName': 'DESIGN HARDWOOD PRODUCTS, INC.'}",2019-04-24,2019-05-02,8 days 00:38:27.718000000,502.88,0871166d-a9b7-439c-afdf-3f67c82ba5c4,"DESIGN HARDWOOD PRODUCTS, INC.","DESIGN HARDWOOD PRODUCTS, INC."
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-24,2019-05-07,13 days 02:12:08.538000000,4320.0,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'f0433f30-c232-44cd-a2b6-690e334d461e', 'SupplierCode': 'Superior Hardwood Flooring', 'SupplierName': 'Superior Hardwood Flooring'}",2019-04-24,2019-05-24,30 days 01:20:58.111000000,1702.15,f0433f30-c232-44cd-a2b6-690e334d461e,Superior Hardwood Flooring,Superior Hardwood Flooring
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-24,2019-05-07,13 days 02:03:34.304000000,1739.0,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-24,2019-05-07,13 days 00:53:18.476000000,1148.8,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '54559f64-fbc9-4e79-90fc-c5184fd25258', 'SupplierCode': 'BUNKER FLOOR SUPPLY INC.', 'SupplierName': 'BUNKER FLOOR SUPPLY INC.'}",2019-04-24,2019-05-06,12 days 03:13:34.697000000,356.07,54559f64-fbc9-4e79-90fc-c5184fd25258,BUNKER FLOOR SUPPLY INC.,BUNKER FLOOR SUPPLY INC.
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-04-24,2019-04-30,6 days 00:16:05.189000000,3285.22,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': '9f09a640-5bf9-435c-ab85-e49db47d014e', 'SupplierCode': 'Artistic Finishes', 'SupplierName': 'Artistic Finishes'}",2019-04-24,2019-05-03,8 days 23:53:02.684000000,152.13,9f09a640-5bf9-435c-ab85-e49db47d014e,Artistic Finishes,Artistic Finishes
"{'Guid': '525ae327-d3dd-4d28-a396-5a76f17712c1', 'SupplierCode': 'JOHNSON PREMIUM HARDWOOD', 'SupplierName': 'JOHNSON PREMIUM HARDWOOD'}",2019-04-24,2019-04-24,0 days 00:01:54.071000000,158.0,525ae327-d3dd-4d28-a396-5a76f17712c1,JOHNSON PREMIUM HARDWOOD,JOHNSON PREMIUM HARDWOOD
"{'Guid': 'b5959c5d-be6e-4a0b-a39a-096cd21ed82f', 'SupplierCode': '3M Company', 'SupplierName': '3M Company'}",2019-04-24,2019-04-26,1 days 22:12:42.525000000,249.12,b5959c5d-be6e-4a0b-a39a-096cd21ed82f,3M Company,3M Company
"{'Guid': '042f88d1-f621-4177-9d78-f87826d6b9c6', 'SupplierCode': 'From the Forest, LLC', 'SupplierName': 'From the Forest, LLC'}",2019-04-24,2019-05-20,25 days 23:07:17.423000000,2782.25,042f88d1-f621-4177-9d78-f87826d6b9c6,"From the Forest, LLC","From the Forest, LLC"
"{'Guid': 'e462cc98-230f-4dcb-803a-fcadaf1369d1', 'SupplierCode': 'Ohio Valley Flooring', 'SupplierName': 'Ohio Valley Flooring'}",2019-04-24,2019-05-07,12 days 22:08:13.361000000,34.38,e462cc98-230f-4dcb-803a-fcadaf1369d1,Ohio Valley Flooring,Ohio Valley Flooring
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-04-24,2019-04-30,5 days 19:37:35.227000000,693.26,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': '0faf6937-8984-4f8f-a11c-dc2e3c639b6a', 'SupplierCode': 'Teckton', 'SupplierName': 'Teckton'}",2019-04-25,2019-05-01,6 days 00:20:40.162000000,223.0,0faf6937-8984-4f8f-a11c-dc2e3c639b6a,Teckton,Teckton
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-25,2019-04-29,4 days 01:38:37.571000000,79.44,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'dac277ee-ee2d-4755-83b6-708d6bf15f45', 'SupplierCode': 'DRITAC FLOORING PRODUCTS, LLC', 'SupplierName': 'DRITAC FLOORING PRODUCTS, LLC'}",2019-04-25,2019-05-10,14 days 19:22:04.667000000,2457.36,dac277ee-ee2d-4755-83b6-708d6bf15f45,"DRITAC FLOORING PRODUCTS, LLC","DRITAC FLOORING PRODUCTS, LLC"
"{'Guid': '8f972daa-1bac-4290-8eee-f63366e6f1b6', 'SupplierCode': 'RUSTOLEUM CORPORATION', 'SupplierName': 'RUSTOLEUM CORPORATION'}",2019-04-26,2019-05-01,5 days 02:36:26.407000000,167.0,8f972daa-1bac-4290-8eee-f63366e6f1b6,RUSTOLEUM CORPORATION,RUSTOLEUM CORPORATION
"{'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}",2019-04-26,2019-05-01,5 days 02:31:29.346000000,419.0,ab8f9204-aa58-47e7-8a9e-5c83372480e7,"SAINT-GOBAIN ABRASIVES, INC.","SAINT-GOBAIN ABRASIVES, INC."
"{'Guid': 'b5959c5d-be6e-4a0b-a39a-096cd21ed82f', 'SupplierCode': '3M Company', 'SupplierName': '3M Company'}",2019-04-26,2019-05-20,24 days 00:10:33.702000000,397.2,b5959c5d-be6e-4a0b-a39a-096cd21ed82f,3M Company,3M Company
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-26,2019-05-07,10 days 21:50:43.484000000,2256.0,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'f0433f30-c232-44cd-a2b6-690e334d461e', 'SupplierCode': 'Superior Hardwood Flooring', 'SupplierName': 'Superior Hardwood Flooring'}",2019-04-29,2019-05-21,22 days 07:24:15.385000000,140.0,f0433f30-c232-44cd-a2b6-690e334d461e,Superior Hardwood Flooring,Superior Hardwood Flooring
"{'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}",2019-04-29,2019-05-14,15 days 02:53:08.497000000,43956.25,7dc14a03-3105-4be8-9424-eb647a6e24e4,"CUMBERLAND LUMBER & MFG. COMPANY, INC.","CUMBERLAND LUMBER & MFG. COMPANY, INC."
"{'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}",2019-04-29,2019-05-02,3 days 06:50:49.984000000,5549.57,9fee1e28-20f3-49c8-8b85-d368f2f62baa,Pallmann,"Uzin Utz North America, Inc."
"{'Guid': '47dc630e-6339-4856-9df7-7d8125404461', 'SupplierCode': 'Kennedy Hardwood', 'SupplierName': 'Kennedy Hardwood'}",2019-04-29,2019-05-21,22 days 05:29:28.642000000,400.0,47dc630e-6339-4856-9df7-7d8125404461,Kennedy Hardwood,Kennedy Hardwood
"{'Guid': 'f0433f30-c232-44cd-a2b6-690e334d461e', 'SupplierCode': 'Superior Hardwood Flooring', 'SupplierName': 'Superior Hardwood Flooring'}",2019-04-29,2019-05-24,25 days 00:13:15.548000000,96.0,f0433f30-c232-44cd-a2b6-690e334d461e,Superior Hardwood Flooring,Superior Hardwood Flooring
"{'Guid': '525ae327-d3dd-4d28-a396-5a76f17712c1', 'SupplierCode': 'JOHNSON PREMIUM HARDWOOD', 'SupplierName': 'JOHNSON PREMIUM HARDWOOD'}",2019-04-29,2019-06-07,38 days 23:25:25.517000000,488.8,525ae327-d3dd-4d28-a396-5a76f17712c1,JOHNSON PREMIUM HARDWOOD,JOHNSON PREMIUM HARDWOOD
"{'Guid': '674c4ed6-6a2c-40bf-b7bc-a7eb69bba746', 'SupplierCode': 'GRILL WORKS, INC.', 'SupplierName': 'GRILL WORKS, INC.'}",2019-04-29,2019-05-07,7 days 22:11:57.773000000,45.6,674c4ed6-6a2c-40bf-b7bc-a7eb69bba746,"GRILL WORKS, INC.","GRILL WORKS, INC."
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-04-29,2019-05-08,8 days 21:48:50.290000000,2166.16,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': 'd320ea27-5022-44fe-b03a-7038f3e85d65', 'SupplierCode': 'American OEM', 'SupplierName': 'American OEM'}",2019-04-29,2019-05-06,7 days 00:16:24.869000000,197.97,d320ea27-5022-44fe-b03a-7038f3e85d65,American OEM,American OEM
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-29,2019-05-14,14 days 20:20:12.394000000,5514.2,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '525ae327-d3dd-4d28-a396-5a76f17712c1', 'SupplierCode': 'JOHNSON PREMIUM HARDWOOD', 'SupplierName': 'JOHNSON PREMIUM HARDWOOD'}",2019-04-29,2019-05-02,2 days 20:31:43.021000000,66.0,525ae327-d3dd-4d28-a396-5a76f17712c1,JOHNSON PREMIUM HARDWOOD,JOHNSON PREMIUM HARDWOOD
"{'Guid': '525ae327-d3dd-4d28-a396-5a76f17712c1', 'SupplierCode': 'JOHNSON PREMIUM HARDWOOD', 'SupplierName': 'JOHNSON PREMIUM HARDWOOD'}",2019-04-29,2019-05-02,2 days 20:30:14.388000000,204.0,525ae327-d3dd-4d28-a396-5a76f17712c1,JOHNSON PREMIUM HARDWOOD,JOHNSON PREMIUM HARDWOOD
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-30,2019-05-07,6 days 23:48:58.485000000,2160.0,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-30,2019-05-14,13 days 23:36:34.781000000,1016.6,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-04-30,2019-05-14,13 days 23:29:54.401000000,3035.2,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-01,2019-05-20,19 days 06:52:51.043000000,782.4,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '997d9738-72e7-4d21-a648-32d763dd990e', 'SupplierCode': 'GLITSA AMERICAN, INC.', 'SupplierName': 'GLITSA AMERICAN, INC.'}",2019-05-01,2019-05-08,7 days 01:13:54.501000000,3006.45,997d9738-72e7-4d21-a648-32d763dd990e,"GLITSA AMERICAN, INC.","GLITSA AMERICAN, INC."
"{'Guid': 'b5959c5d-be6e-4a0b-a39a-096cd21ed82f', 'SupplierCode': '3M Company', 'SupplierName': '3M Company'}",2019-05-01,2019-05-07,6 days 02:30:00.016000000,62.28,b5959c5d-be6e-4a0b-a39a-096cd21ed82f,3M Company,3M Company
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-01,2019-05-14,12 days 23:38:40.560000000,1407.6,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'e3392871-d37c-4d7b-aa63-fd636e28ba38', 'SupplierCode': 'STARECASING', 'SupplierName': 'STARECASING'}",2019-05-01,2019-05-20,19 days 00:52:10.883000000,694.75,e3392871-d37c-4d7b-aa63-fd636e28ba38,STARECASING,STARECASING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-01,2019-05-07,5 days 22:51:52.283000000,4870.8,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-05-01,2019-05-08,6 days 22:00:05.877000000,982.06,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': 'ca54e8e6-01de-4aae-a0be-1f99610a6878', 'SupplierCode': 'INSL-X PRODUCTS CORP.', 'SupplierName': 'INSL-X PRODUCTS CORP.'}",2019-05-01,2019-05-03,2 days 01:15:07.671000000,2610.0,ca54e8e6-01de-4aae-a0be-1f99610a6878,INSL-X PRODUCTS CORP.,INSL-X PRODUCTS CORP.
"{'Guid': '3a8746c7-c956-48a9-aec7-b7e10ba64b82', 'SupplierCode': 'Metropolitan Staple Corp.', 'SupplierName': 'Metropolitan Staple Corp.'}",2019-05-01,2019-05-08,7 days 00:07:57.777000000,1908.0,3a8746c7-c956-48a9-aec7-b7e10ba64b82,Metropolitan Staple Corp.,Metropolitan Staple Corp.
"{'Guid': '9f09a640-5bf9-435c-ab85-e49db47d014e', 'SupplierCode': 'Artistic Finishes', 'SupplierName': 'Artistic Finishes'}",2019-05-01,2019-05-08,6 days 19:13:25.124000000,418.26,9f09a640-5bf9-435c-ab85-e49db47d014e,Artistic Finishes,Artistic Finishes
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-01,2019-05-20,18 days 22:46:25.772000000,258.0,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}",2019-05-01,2019-05-03,1 days 19:11:01.799000000,1716.91,ab8f9204-aa58-47e7-8a9e-5c83372480e7,"SAINT-GOBAIN ABRASIVES, INC.","SAINT-GOBAIN ABRASIVES, INC."
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-01,2019-05-14,12 days 19:12:49.879000000,4320.0,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}",2019-05-02,2019-05-10,8 days 01:34:09.943000000,3616.8,85ddebcf-8d4c-4bf9-9d22-ee379b48f192,SHERWIN-WILLIAMS CO,SHERWIN-WILLIAMS CO
"{'Guid': '674c4ed6-6a2c-40bf-b7bc-a7eb69bba746', 'SupplierCode': 'GRILL WORKS, INC.', 'SupplierName': 'GRILL WORKS, INC.'}",2019-05-02,2019-05-21,18 days 23:12:09.271000000,422.0,674c4ed6-6a2c-40bf-b7bc-a7eb69bba746,"GRILL WORKS, INC.","GRILL WORKS, INC."
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-05-02,2019-05-08,5 days 21:10:09.599000000,3457.79,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-05-02,2019-05-08,5 days 21:01:25.627000000,48.98,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-05-02,2019-05-08,5 days 19:58:04.314000000,1676.38,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-05-03,2019-05-08,5 days 03:49:54.449000000,3648.65,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-03,2019-05-14,11 days 03:59:03.107000000,446.4,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'a9ddebce-01ab-4480-a6f7-947f3be47b70', 'SupplierCode': 'MULLICAN FLOORING', 'SupplierName': 'MULLICAN FLOORING'}",2019-05-03,2019-05-14,10 days 21:16:38.182000000,1004.64,a9ddebce-01ab-4480-a6f7-947f3be47b70,MULLICAN FLOORING,MULLICAN FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-03,2019-05-20,17 days 00:11:46.100000000,3037.38,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'ca54e8e6-01de-4aae-a0be-1f99610a6878', 'SupplierCode': 'INSL-X PRODUCTS CORP.', 'SupplierName': 'INSL-X PRODUCTS CORP.'}",2019-05-03,2019-05-07,3 days 22:26:42.488000000,2610.0,ca54e8e6-01de-4aae-a0be-1f99610a6878,INSL-X PRODUCTS CORP.,INSL-X PRODUCTS CORP.
"{'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}",2019-05-03,2019-08-02,90 days 23:29:59.940000000,1356.5,ab8f9204-aa58-47e7-8a9e-5c83372480e7,"SAINT-GOBAIN ABRASIVES, INC.","SAINT-GOBAIN ABRASIVES, INC."
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-06,2019-05-14,8 days 04:04:52.504000000,1339.2,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-06,2019-05-28,22 days 04:26:55.178000000,1547.48,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-07,2019-05-20,13 days 07:09:46.537000000,1083.6,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'e462cc98-230f-4dcb-803a-fcadaf1369d1', 'SupplierCode': 'Ohio Valley Flooring', 'SupplierName': 'Ohio Valley Flooring'}",2019-05-07,2019-05-20,13 days 05:50:26.574000000,3991.68,e462cc98-230f-4dcb-803a-fcadaf1369d1,Ohio Valley Flooring,Ohio Valley Flooring
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-07,2019-05-28,21 days 04:34:34.268000000,3839.0,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-07,2019-07-10,64 days 05:22:30.460000000,163.11,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-07,2019-05-14,7 days 00:30:32.585000000,12240.0,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'b5959c5d-be6e-4a0b-a39a-096cd21ed82f', 'SupplierCode': '3M Company', 'SupplierName': '3M Company'}",2019-05-07,2019-05-08,1 days 00:29:40.849000000,392.04,b5959c5d-be6e-4a0b-a39a-096cd21ed82f,3M Company,3M Company
"{'Guid': 'ba48c6a8-fe8d-4c8f-b676-12e1ff706f02', 'SupplierCode': 'REAL WOOD FLOORS', 'SupplierName': 'REAL WOOD FLOORS'}",2019-05-07,2019-05-10,2 days 23:01:22.417000000,124.9,ba48c6a8-fe8d-4c8f-b676-12e1ff706f02,REAL WOOD FLOORS,REAL WOOD FLOORS
"{'Guid': '7c099eca-c9d3-4a40-a15a-a09461cdcd3c', 'SupplierCode': 'WD FLOORING', 'SupplierName': 'WD FLOORING'}",2019-05-07,2019-05-29,22 days 01:33:47.933000000,924.8,7c099eca-c9d3-4a40-a15a-a09461cdcd3c,WD FLOORING,WD FLOORING
"{'Guid': '674c4ed6-6a2c-40bf-b7bc-a7eb69bba746', 'SupplierCode': 'GRILL WORKS, INC.', 'SupplierName': 'GRILL WORKS, INC.'}",2019-05-07,2019-05-20,12 days 23:09:39.654000000,240.0,674c4ed6-6a2c-40bf-b7bc-a7eb69bba746,"GRILL WORKS, INC.","GRILL WORKS, INC."
"{'Guid': '525ae327-d3dd-4d28-a396-5a76f17712c1', 'SupplierCode': 'JOHNSON PREMIUM HARDWOOD', 'SupplierName': 'JOHNSON PREMIUM HARDWOOD'}",2019-05-07,2019-06-07,30 days 19:58:08.189000000,488.8,525ae327-d3dd-4d28-a396-5a76f17712c1,JOHNSON PREMIUM HARDWOOD,JOHNSON PREMIUM HARDWOOD
"{'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}",2019-05-08,2019-05-13,5 days 04:04:35.138000000,1002.75,ab8f9204-aa58-47e7-8a9e-5c83372480e7,"SAINT-GOBAIN ABRASIVES, INC.","SAINT-GOBAIN ABRASIVES, INC."
"{'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}",2019-05-08,2019-05-13,5 days 01:17:06.544000000,4688.23,c9fd9a1a-87ad-467c-a900-19ba1e5eb745,"L&L HARDWOODS, INC.","L&L HARDWOODS, INC."
"{'Guid': '674c4ed6-6a2c-40bf-b7bc-a7eb69bba746', 'SupplierCode': 'GRILL WORKS, INC.', 'SupplierName': 'GRILL WORKS, INC.'}",2019-05-08,2019-05-13,5 days 03:26:02.029000000,120.0,674c4ed6-6a2c-40bf-b7bc-a7eb69bba746,"GRILL WORKS, INC.","GRILL WORKS, INC."
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-08,2019-05-28,20 days 02:44:44.217000000,956.15,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': '8b08e795-c905-4ddb-a072-c302f700a4b8', 'SupplierCode': 'WICKHAM HARDWOOD FLOORING', 'SupplierName': 'WICKHAM HARDWOOD FLOORING'}",2019-05-08,2019-05-28,20 days 00:39:02.822000000,1029.8,8b08e795-c905-4ddb-a072-c302f700a4b8,WICKHAM HARDWOOD FLOORING,WICKHAM HARDWOOD FLOORING
"{'Guid': 'b5959c5d-be6e-4a0b-a39a-096cd21ed82f', 'SupplierCode': '3M Company', 'SupplierName': '3M Company'}",2019-05-08,2019-05-21,13 days 02:09:23.597000000,432.0,b5959c5d-be6e-4a0b-a39a-096cd21ed82f,3M Company,3M Company
