AverageLandPrice,CreatedBy,CreatedOn,DefaultPurchasePrice,DefaultSellPrice,Guid,IsAssembledProduct,IsBatchTracked,IsComponent,IsSellable,IsSerialized,LastModifiedBy,LastModifiedOn,MaxStockAlertLevel,MinStockAlertLevel,NeverDiminishing,Notes,Obsolete,ProductCode,ProductDescription,ProductGroup,SellPriceTier1,SellPriceTier10,SellPriceTier2,SellPriceTier3,SellPriceTier4,SellPriceTier5,SellPriceTier6,SellPriceTier7,SellPriceTier8,SellPriceTier9,Supplier
7.04,jon@iwhardwood.com,/Date(1523192185680)/,7.57,11.59,c68a0887-3493-4cdb-8d01-2b418ffffaeb,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983353199)/,3.0,2.0,False,"{""BoxQuantity"":10, ""Stock"": ""True""}",False,NorScrRed1880,Red Heat Screens 18' Diameter 80 Grit,"{'GroupName': 'Sandpaper-Screens', 'Guid': '5f9dd370-dbac-4e47-8fa9-1430ec0e601c', 'LastModifiedOn': '/Date(1536764610139)/'}","{'Name': 'Premium Retailer', 'Value': '10.3900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '10.6900'}","{'Name': 'Premium Contractor', 'Value': '11.0900'}","{'Name': 'Contractor 1', 'Value': '11.8900'}","{'Name': 'Contractor 2', 'Value': '12.1900'}","{'Name': 'Builder', 'Value': '12.1900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261026309', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
6.48,jon@iwhardwood.com,/Date(1523192185740)/,7.62,11.69,ea833b4c-c5f9-45bd-b46c-c8c6ea404b06,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542637913)/,10.0,7.0,False,"{""BoxQuantity"":10, ""Stock"": ""True""}",False,NorScrRed20100,Red Heat Screens 20' Diameter 100 Grit,"{'GroupName': 'Sandpaper-Screens', 'Guid': '5f9dd370-dbac-4e47-8fa9-1430ec0e601c', 'LastModifiedOn': '/Date(1536764610139)/'}","{'Name': 'Premium Retailer', 'Value': '10.4900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '10.6900'}","{'Name': 'Premium Contractor', 'Value': '11.1900'}","{'Name': 'Contractor 1', 'Value': '11.9900'}","{'Name': 'Contractor 2', 'Value': '12.2900'}","{'Name': 'Builder', 'Value': '12.2900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261026313', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
5.8875,jon@iwhardwood.com,/Date(1523192185803)/,6.6,10.19,277b10c4-f345-477f-a2b6-906bc8e101e3,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542637960)/,15.0,11.0,False,"{""BoxQuantity"":10, ""Stock"": ""True""}",False,NorScrRed20120,Red Heat Screens 20' Diameter 120 Grit,"{'GroupName': 'Sandpaper-Screens', 'Guid': '5f9dd370-dbac-4e47-8fa9-1430ec0e601c', 'LastModifiedOn': '/Date(1536764610139)/'}","{'Name': 'Premium Retailer', 'Value': '9.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '9.2900'}","{'Name': 'Premium Contractor', 'Value': '9.6900'}","{'Name': 'Contractor 1', 'Value': '10.3900'}","{'Name': 'Contractor 2', 'Value': '10.6900'}","{'Name': 'Builder', 'Value': '10.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261026312', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
7.74,jon@iwhardwood.com,/Date(1523192186350)/,9.1,13.99,c9c7d941-f9f4-4799-86fb-a06a621308c7,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542638006)/,3.0,2.0,False,"{""BoxQuantity"":10, ""Stock"": ""True""}",False,NorScrRed2080,Red Heat Screens 20' Diameter 80 Grit,"{'GroupName': 'Sandpaper-Screens', 'Guid': '5f9dd370-dbac-4e47-8fa9-1430ec0e601c', 'LastModifiedOn': '/Date(1536764610139)/'}","{'Name': 'Premium Retailer', 'Value': '12.4900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '12.7900'}","{'Name': 'Premium Contractor', 'Value': '13.2900'}","{'Name': 'Contractor 1', 'Value': '14.2900'}","{'Name': 'Contractor 2', 'Value': '14.6900'}","{'Name': 'Builder', 'Value': '14.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261026314', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
1.2644,jon@iwhardwood.com,/Date(1523192124680)/,0.034,-0.01,295c8961-2437-478b-8d0e-5c19f2880066,False,False,False,True,False,jon@iwhardwood.com,/Date(1564077577104)/,4.0,3.0,False,"{""BoxQuantity"":40, ""Stock"": ""True""}",False,NorTriBac778Mar,7-7/8' x 3/16' Maroon Non-Woven,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '-0.0100'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '-0.0100'}","{'Name': 'Premium Contractor', 'Value': '-0.0100'}","{'Name': 'Contractor 1', 'Value': '-0.0100'}","{'Name': 'Contractor 2', 'Value': '-0.0100'}","{'Name': 'Builder', 'Value': '-0.0100'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261007703', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.8183,jon@iwhardwood.com,/Date(1523192169836)/,0.99,1.49,ec32e032-152f-4b2c-94c1-5650e2b563f4,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983392190)/,120.0,84.0,False,"{""BoxQuantity"":30, ""Stock"": ""True""}",False,NorTriRed8100,8' x 0 100 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.3900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.3900'}","{'Name': 'Premium Contractor', 'Value': '1.4900'}","{'Name': 'Contractor 1', 'Value': '1.5900'}","{'Name': 'Contractor 2', 'Value': '1.5900'}","{'Name': 'Builder', 'Value': '1.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261078110', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.99,jon@iwhardwood.com,/Date(1523192169896)/,0.99,1.49,47b60c13-4caa-4fa5-b1bd-4e90b13cccc1,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542633360)/,15.0,11.0,False,"{""BoxQuantity"":30, ""Stock"": ""True""}",False,NorTriRed8120,8' x 0 120 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.3900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.3900'}","{'Name': 'Premium Contractor', 'Value': '1.4900'}","{'Name': 'Contractor 1', 'Value': '1.5900'}","{'Name': 'Contractor 2', 'Value': '1.5900'}","{'Name': 'Builder', 'Value': '1.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261078109', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
1.13,jon@iwhardwood.com,/Date(1523192170273)/,1.13,1.69,94635afa-f479-47df-b4e5-415140346293,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542633393)/,45.0,32.0,False,"{""BoxQuantity"":30, ""Stock"": ""True""}",False,NorTriRed860,8' x 0 60 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.5900'}","{'Name': 'Premium Contractor', 'Value': '1.6900'}","{'Name': 'Contractor 1', 'Value': '1.7900'}","{'Name': 'Contractor 2', 'Value': '1.7900'}","{'Name': 'Builder', 'Value': '1.7900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261078112', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.8638,jon@iwhardwood.com,/Date(1523192170336)/,1.06,1.5899999999999999,32b5442b-0f60-4e0d-8fce-f96c938c58ee,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983390742)/,105.0,74.0,False,"{""BoxQuantity"":30, ""Stock"": ""True""}",False,NorTriRed880,8' x 0 80 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.4900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.4900'}","{'Name': 'Premium Contractor', 'Value': '1.5900'}","{'Name': 'Contractor 1', 'Value': '1.6900'}","{'Name': 'Contractor 2', 'Value': '1.6900'}","{'Name': 'Builder', 'Value': '1.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261078111', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
1.7767,jon@iwhardwood.com,/Date(1523192179133)/,2.01,3.09,4661068c-2e44-422b-afa6-bfe0a3251725,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983389406)/,40.0,28.0,False,"{""BoxQuantity"":20, ""Stock"": ""True""}",False,NorTriScr77860,7-7/8' x 3/16' (Lagler Trio) 60 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '2.7900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '2.7900'}","{'Name': 'Premium Contractor', 'Value': '2.8900'}","{'Name': 'Contractor 1', 'Value': '3.1900'}","{'Name': 'Contractor 2', 'Value': '3.2900'}","{'Name': 'Builder', 'Value': '3.2900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261131730', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
1.43,jon@iwhardwood.com,/Date(1523192179210)/,1.57,2.39,56868743-78d2-43d8-9521-146bfcb30246,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983387986)/,10.0,7.0,False,"{""BoxQuantity"":20, ""Stock"": ""True""}",False,NorTriScr77880,7-7/8' x 3/16' (Lagler Trio) 80 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '2.1900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '2.1900'}","{'Name': 'Premium Contractor', 'Value': '2.2900'}","{'Name': 'Contractor 1', 'Value': '2.4900'}","{'Name': 'Contractor 2', 'Value': '2.4900'}","{'Name': 'Builder', 'Value': '2.4900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261131734', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
49.91,jon@iwhardwood.com,/Date(1523192192133)/,49.911,76.7899,22d02b63-0997-44b0-9b1f-2545e05d2a6f,False,False,False,True,False,jon@iwhardwood.com,/Date(1564835562314)/,7.0,3.0,False,"{""BoxQuantity"":3, ""Stock"": ""True""}",False,Pal96Mat,Pallmann 96 1 component finish MATTE 1 Gal,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '68.5899'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '70.3900'}","{'Name': 'Premium Contractor', 'Value': '73.1900'}","{'Name': 'Contractor 1', 'Value': '78.3900'}","{'Name': 'Contractor 2', 'Value': '80.6900'}","{'Name': 'Builder', 'Value': '80.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '42222', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
49.91,jon@iwhardwood.com,/Date(1523192192210)/,49.911,76.7899,b30f9f8c-2894-4585-8284-0f15a918adc0,False,False,False,True,False,jon@iwhardwood.com,/Date(1564835560279)/,52.0,23.0,False,"{""BoxQuantity"":3, ""Stock"": ""True""}",False,Pal96Sat,Pallmann 96 1 Component SATIN 1 Gal,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '68.5899'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '70.3900'}","{'Name': 'Premium Contractor', 'Value': '73.1900'}","{'Name': 'Contractor 1', 'Value': '78.3900'}","{'Name': 'Contractor 2', 'Value': '80.6900'}","{'Name': 'Builder', 'Value': '80.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '42221', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
49.9022,jon@iwhardwood.com,/Date(1523192192256)/,49.911,76.7899,e506e04c-9e4f-44e1-a6d1-edcd6bf32b23,False,False,False,True,False,jon@iwhardwood.com,/Date(1564835557194)/,52.0,23.0,False,"{""BoxQuantity"":3, ""Stock"": ""True""}",False,Pal96Sem,Pallmann 96 1 Component SEMI-GLOSS 1 Gal,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '68.5899'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '70.3900'}","{'Name': 'Premium Contractor', 'Value': '73.1900'}","{'Name': 'Contractor 1', 'Value': '78.3900'}","{'Name': 'Contractor 2', 'Value': '80.6900'}","{'Name': 'Builder', 'Value': '80.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '14381', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
75.62,jon@iwhardwood.com,/Date(1523192193646)/,75.62,116.2899,c3a79c91-842b-42cd-a23b-7de9cb8ddc8c,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983350486)/,1.0,1.0,False,"{""BoxQuantity"":1, ""Stock"": ""True""}",False,PalBond,Pallmann Recoat Adhesion System,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '103.9900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '106.5899'}","{'Name': 'Premium Contractor', 'Value': '110.8900'}","{'Name': 'Contractor 1', 'Value': '118.7899'}","{'Name': 'Contractor 2', 'Value': '122.2899'}","{'Name': 'Builder', 'Value': '122.2899'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '62751', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
14.4401,jon@iwhardwood.com,/Date(1523192193896)/,14.55,22.3899,11d10e75-9d3f-4de1-ac4c-361440415b32,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542638070)/,31.0,14.0,False,"{""BoxQuantity"":8, ""Stock"": ""True""}",False,PalCleKit,Pallmann Floor Care Cleaning KIT,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '19.9900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '20.4900'}","{'Name': 'Premium Contractor', 'Value': '21.2900'}","{'Name': 'Contractor 1', 'Value': '22.8899'}","{'Name': 'Contractor 2', 'Value': '23.4900'}","{'Name': 'Builder', 'Value': '23.4900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '64691', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
3.99,jon@iwhardwood.com,/Date(1523192194086)/,4.15,6.39,17697011-0bc3-4734-a633-173dd691c13d,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983349182)/,7.0,3.0,False,"{""BoxQuantity"":6, ""Stock"": ""True""}",False,PalCleSpr,Pallmann Cleaning Spray 32oz,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '5.6900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '5.8900'}","{'Name': 'Premium Contractor', 'Value': '6.0900'}","{'Name': 'Contractor 1', 'Value': '6.4900'}","{'Name': 'Contractor 2', 'Value': '6.6900'}","{'Name': 'Builder', 'Value': '6.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '50499', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
74.99,jon@iwhardwood.com,/Date(1523192193290)/,77.99,119.99,d8f7b30a-34c2-4bc1-9524-6befe5c9fd38,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983351886)/,2.0,2.0,False,"{""BoxQuantity"":6, ""Stock"": ""True""}",False,PalMagNeu,Pallmann Magic Oil Neutral and Hardener 1L,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '107.1900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '109.9900'}","{'Name': 'Premium Contractor', 'Value': '114.3900'}","{'Name': 'Contractor 1', 'Value': '122.5899'}","{'Name': 'Contractor 2', 'Value': '126.1900'}","{'Name': 'Builder', 'Value': '126.1900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '39409', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
11.67,jon@iwhardwood.com,/Date(1523192194303)/,12.14,18.6899,6b7fd556-8a23-413d-9610-0a2687050f74,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983347806)/,1.0,1.0,False,"{""BoxQuantity"":1, ""Stock"": ""True""}",False,PalMaiCle,Pall Maintenance Pallmann Clean,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.6899'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.7900'}","{'Name': 'Contractor 1', 'Value': '19.0900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '19.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '42633', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
16.502,jon@iwhardwood.com,/Date(1523192194383)/,16.63,25.59,b1009d26-8d5d-4182-9334-e59e306387be,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542641026)/,11.0,5.0,False,"{""BoxQuantity"":4, ""Stock"": ""True""}",False,PalMaiCleCon,Pallmann Cleaner Concentrate GAL,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '22.8899'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '23.4900'}","{'Name': 'Premium Contractor', 'Value': '24.3899'}","{'Name': 'Contractor 1', 'Value': '26.0900'}","{'Name': 'Contractor 2', 'Value': '26.8899'}","{'Name': 'Builder', 'Value': '26.8899'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '62244', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
64.51,jon@iwhardwood.com,/Date(1523192194600)/,67.09,103.19,5ec2e9c6-10a6-4722-be19-99ea202bf609,False,False,False,True,False,jon@iwhardwood.com,/Date(1563983346387)/,2.0,2.0,False,"{""Stock"": ""True""}",False,PalPriRap,Pallmann Rapid Primer/Moisture Vapor Retarder P104,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '92.1900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '94.5899'}","{'Name': 'Premium Contractor', 'Value': '98.3900'}","{'Name': 'Contractor 1', 'Value': '105.3900'}","{'Name': 'Contractor 2', 'Value': '108.4900'}","{'Name': 'Builder', 'Value': '108.4900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '67467', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '9fee1e28-20f3-49c8-8b85-d368f2f62baa', 'SupplierCode': 'Pallmann', 'SupplierName': 'Uzin Utz North America, Inc.'}"
